Latitude,Longitude,Elevation (m),City,Weather_loc,Distance_km,Difference_km
-32.96502,137.9825,16.54144,Baroota,Adelaide,2777.576,0.994
-32.97163,137.98252,13.0,Port Germein,Adelaide,2778.309,0.733
-32.98093,137.98431,10.96063,Port Germein,Adelaide,2779.354,1.045
-32.98903,137.98778,11.54,Port Germein,Adelaide,2780.309,0.955
-32.99415,137.99658,13.80471,Port Germein,Adelaide,2781.308,0.999
-32.9995,138.00549,13.0569,Port Germein,Adelaide,2782.33,1.022
-33.00723,138.01007,9.26783,Port Germein,Adelaide,2783.288,0.958
-33.01578,138.01276,6.28538,Port Germein,Adelaide,2784.269,0.981
-33.02408,138.01646,6.57404,Port Germein,Adelaide,2785.252,0.983
-33.0321,138.02226,9.00279,Port Germein,Adelaide,2786.294,1.042
-33.04036,138.02826,7.22327,Port Germein,Adelaide,2787.368,1.074
-33.04748,138.03261,10.49202,Port Germein,Adelaide,2788.256,0.888
-33.05611,138.0345,9.72174,Germein Bay,Adelaide,2789.229,0.973
-33.06471,138.03924,5.9741,Germein Bay,Adelaide,2790.281,1.052
-33.07243,138.04427,6.53953,Germein Bay,Adelaide,2791.258,0.977
-33.08116,138.04947,5.17368,Germein Bay,Adelaide,2792.341,1.083
-33.08852,138.05405,8.92392,Germein Bay,Adelaide,2793.262,0.921
-33.09589,138.06081,12.38327,Germein Bay,Adelaide,2794.295,1.033
-33.10264,138.06671,19.83337,Germein Bay,Adelaide,2795.224,0.929
-33.12374,138.06833,18.73833,Nelshaby,Adelaide,2797.569,2.345
-33.12449,138.06833,19.30303,Nelshaby,Adelaide,2797.652,0.083
-33.13342,138.06833,21.32303,Nelshaby,Adelaide,2798.642,0.99
-33.13904,138.06834,15.59401,Germein Bay,Adelaide,2799.265,0.623
-33.14847,138.06833,12.621,Napperby,Adelaide,2800.311,1.046
-33.15667,138.06817,10.0,Napperby,Adelaide,2801.221,0.91
-33.16528,138.06696,6.43978,Napperby,Adelaide,2802.183,0.962
-33.17403,138.06829,6.09532,Bungama,Adelaide,2803.161,0.978
-33.18865,138.06829,7.47481,Bungama,Adelaide,2804.782,1.621
-33.19188,138.06926,7.41199,Bungama,Adelaide,2805.151,0.369
-33.19749,138.07807,13.34418,Bungama,Adelaide,2806.182,1.031
-33.20176,138.08703,18.64836,Warnertown,Adelaide,2807.142,0.96
-33.20947,138.0944,26.63906,Warnertown,Adelaide,2808.239,1.097
-33.21852,138.10275,36.6595,Warnertown,Adelaide,2809.509,1.27
-33.2258,138.10947,43.28569,Warnertown,Adelaide,2810.531,1.022
-33.23,138.11338,48.31912,Warnertown,Adelaide,2811.122,0.591
-33.23721,138.1203,60.26624,Warnertown,Adelaide,2812.149,1.027
-33.24489,138.12574,66.88036,Warnertown,Adelaide,2813.14,0.991
-33.2519,138.13441,79.81541,Warnertown,Adelaide,2814.261,1.121
-33.25809,138.14279,92.41553,Warnertown,Adelaide,2815.301,1.04
-33.263,138.14942,105.08603,Warnertown,Adelaide,2816.125,0.824
-33.27076,138.15496,105.68736,Warnertown,Adelaide,2817.129,1.004
-33.27937,138.15828,106.51852,Warnertown,Adelaide,2818.133,1.004
-33.28813,138.16185,114.84951,Warnertown,Adelaide,2819.16,1.027
-33.29549,138.16672,126.68263,Crystal Brook,Adelaide,2820.094,0.934
-33.30258,138.17369,139.06319,Crystal Brook,Adelaide,2821.114,1.02
-33.3098,138.1795,139.78796,Crystal Brook,Adelaide,2822.08,0.966
-33.31805,138.18483,121.14556,Crystal Brook,Adelaide,2823.121,1.041
-33.3265,138.18408,112.03562,Crystal Brook,Adelaide,2824.061,0.94
-33.33553,138.18035,106.33607,Crystal Brook,Adelaide,2825.121,1.06
-33.34368,138.17839,99.49277,Crystal Brook,Adelaide,2826.043,0.922
-33.3526,138.17757,94.42365,Crystal Brook,Adelaide,2827.035,0.992
-33.36154,138.17654,92.29801,Crystal Brook,Adelaide,2828.031,0.996
-33.37378,138.17415,83.69099,Crystal Brook,Adelaide,2829.407,1.376
-33.38498,138.17183,78.49924,Crystal Brook,Adelaide,2830.668,1.261
-33.38869,138.17098,75.13605,Crystal Brook,Adelaide,2831.087,0.419
-33.39747,138.16863,71.40903,Merriton,Adelaide,2832.085,0.998
-33.40562,138.16539,68.46027,Crystal Brook,Adelaide,2833.038,0.953
-33.41452,138.16134,68.02028,Merriton,Adelaide,2834.095,1.057
-33.4232,138.15738,66.937,Merriton,Adelaide,2835.126,1.031
-33.43096,138.15388,65.36433,Merriton,Adelaide,2836.046,0.92
-33.4402,138.15276,68.36059,Merriton,Adelaide,2837.076,1.03
-33.44925,138.15597,70.56944,Merriton,Adelaide,2838.123,1.047
-33.45927,138.16016,71.91032,Merriton,Adelaide,2839.301,1.178
-33.4664,138.16314,73.98527,Merriton,Adelaide,2840.139,0.838
-33.47359,138.16676,75.96059,Merriton,Adelaide,2841.005,0.866
-33.48365,138.17398,77.9003,Redhill,Adelaide,2842.307,1.302
-33.48938,138.17869,78.69003,Redhill,Adelaide,2843.079,0.772
-33.498,138.18264,79.05544,Redhill,Adelaide,2844.103,1.024
-33.5065,138.18586,81.74491,Redhill,Adelaide,2845.092,0.989
-33.51408,138.18897,83.0,Redhill,Adelaide,2845.981,0.889
-33.52141,138.1962,85.17837,Redhill,Adelaide,2847.036,1.055
-33.53203,138.20935,90.0,Redhill,Adelaide,2848.733,1.697
-33.53404,138.2118,91.96268,Redhill,Adelaide,2849.052,0.319
-33.54213,138.21719,91.16777,Redhill,Adelaide,2850.08,1.028
-33.55026,138.22031,93.90736,Redhill,Adelaide,2851.027,0.947
-33.55859,138.22319,100.98235,Redhill,Adelaide,2851.989,0.962
-33.56996,138.22463,107.79774,Redhill,Adelaide,2853.257,1.268
-33.57739,138.22464,115.53362,Collinsfield,Adelaide,2854.081,0.824
-33.58761,138.22461,116.31976,Collinsfield,Adelaide,2855.215,1.134
-33.59455,138.2246,115.71686,Collinsfield,Adelaide,2855.985,0.77
-33.60327,138.22458,118.86501,Collinsfield,Adelaide,2856.952,0.967
-33.61448,138.22521,114.34612,Collinsfield,Adelaide,2858.197,1.245
-33.62437,138.22662,117.03402,Collinsfield,Adelaide,2859.302,1.105
-33.63296,138.22725,120.53529,Collinsfield,Adelaide,2860.257,0.955
-33.64258,138.22726,121.38689,Burnsfield,Adelaide,2861.324,1.067
-33.64816,138.22727,118.91139,Burnsfield,Adelaide,2861.943,0.619
-33.65703,138.22678,122.39835,Burnsfield,Adelaide,2862.928,0.985
-33.66561,138.22345,116.0715,Burnsfield,Adelaide,2863.929,1.001
-33.67672,138.21892,125.72173,Burnsfield,Adelaide,2865.231,1.302
-33.68267,138.2165,131.91782,Burnsfield,Adelaide,2865.928,0.697
-33.69151,138.21258,143.76793,Burnsfield,Adelaide,2866.974,1.046
-33.70039,138.21169,139.4782,Snowtown,Adelaide,2867.962,0.988
-33.70879,138.21156,143.49667,Snowtown,Adelaide,2868.894,0.932
-33.71854,138.21108,134.439,Snowtown,Adelaide,2869.976,1.082
-33.72724,138.21066,132.39046,Snowtown,Adelaide,2870.942,0.966
-33.73935,138.21006,140.51595,Snowtown,Adelaide,2872.286,1.344
-33.74579,138.20968,140.0,Snowtown,Adelaide,2873.001,0.715
-33.75399,138.21015,132.23584,Snowtown,Adelaide,2873.912,0.911
-33.76256,138.21195,122.70818,Snowtown,Adelaide,2874.877,0.965
-33.77251,138.21234,116.75803,Snowtown,Adelaide,2875.981,1.104
-33.77996,138.20885,114.14106,Snowtown,Adelaide,2876.868,0.887
-33.78881,138.20717,112.21084,Snowtown,Adelaide,2877.862,0.994
-33.79712,138.21093,105.83176,Snowtown,Adelaide,2878.847,0.985
-33.80658,138.20998,101.12779,Snowtown,Adelaide,2879.9,1.053
-33.81541,138.2064,97.25267,Snowtown,Adelaide,2880.934,1.034
-33.82252,138.20144,97.56507,Snowtown,Adelaide,2881.847,0.913
-33.83309,138.19711,96.99031,Snowtown,Adelaide,2883.086,1.239
-33.83973,138.19441,92.99091,Snowtown,Adelaide,2883.864,0.778
-33.84781,138.19112,90.18084,Snowtown,Adelaide,2884.811,0.947
-33.85604,138.18594,86.25583,Bumbunga,Adelaide,2885.842,1.031
-33.86517,138.18084,89.83752,Lochiel,Adelaide,2886.959,1.117
-33.87283,138.17807,94.2002,Lochiel,Adelaide,2887.846,0.887
-33.88237,138.1747,97.79382,Lochiel,Adelaide,2888.949,1.103
-33.89185,138.17077,95.55116,Lochiel,Adelaide,2890.062,1.113
-33.89824,138.16858,86.28332,Lochiel,Adelaide,2890.799,0.737
-33.90607,138.16389,90.37587,Lochiel,Adelaide,2891.77,0.971
-33.91513,138.16284,91.7804,Lochiel,Adelaide,2892.78,1.01
-33.92462,138.16185,88.68457,Lochiel,Adelaide,2893.837,1.057
-33.93291,138.16207,85.80357,Lochiel,Adelaide,2894.757,0.92
-33.94279,138.16586,85.2356,Lochiel,Adelaide,2895.908,1.151
-33.94983,138.16853,92.96485,Lochiel,Adelaide,2896.727,0.819
-33.95678,138.17558,106.25752,Lochiel,Adelaide,2897.736,1.009
-33.96402,138.1829,132.16739,Lochiel,Adelaide,2898.786,1.05
-33.96952,138.1901,155.06039,Lochiel,Adelaide,2899.689,0.903
-33.9756,138.19964,148.38741,Nantawarra,Adelaide,2900.799,1.11
-33.9808,138.20669,148.59602,Nantawarra,Adelaide,2901.669,0.87
-33.98951,138.21216,123.09416,Nantawarra,Adelaide,2902.759,1.09
-33.99712,138.21589,116.93605,Nantawarra,Adelaide,2903.671,0.912
-34.00621,138.21495,116.52835,Nantawarra,Adelaide,2904.683,1.012
-34.01495,138.2151,117.9682,Nantawarra,Adelaide,2905.653,0.97
-34.02377,138.21399,114.86916,Nantawarra,Adelaide,2906.637,0.984
-34.03233,138.21027,86.87805,Nantawarra,Adelaide,2907.647,1.01
-34.04372,138.20959,69.17426,Nantawarra,Adelaide,2908.912,1.265
-34.05068,138.20975,57.5181,Nantawarra,Adelaide,2909.684,0.772
-34.05927,138.20908,46.18583,Nantawarra,Adelaide,2910.639,0.955
-34.06785,138.20658,33.08965,Beaufort,Adelaide,2911.618,0.979
-34.07659,138.20436,26.80276,Beaufort,Adelaide,2912.609,0.991
-34.08563,138.19979,20.18443,Beaufort,Adelaide,2913.697,1.088
-34.09536,138.19432,16.93432,Port Wakefield,Adelaide,2914.889,1.192
-34.10191,138.19101,17.50608,Beaufort,Adelaide,2915.677,0.788
-34.11711,138.18451,15.3644,Port Wakefield,Adelaide,2917.467,1.79
-34.13177,138.17827,15.99286,Port Wakefield,Adelaide,2919.192,1.725
-34.13411,138.17728,16.0,Port Wakefield,Adelaide,2919.467,0.275
-34.1461,138.17219,13.97751,Port Wakefield,Adelaide,2920.877,1.41
-34.14777,138.17147,13.67623,Port Wakefield,Adelaide,2921.074,0.197
-34.1523,138.16954,12.10816,Port Wakefield,Adelaide,2921.607,0.533
-34.15865,138.1619,9.97913,Port Wakefield,Adelaide,2922.603,0.996
-34.16548,138.15558,7.7077,Port Wakefield,Adelaide,2923.559,0.956
-34.17442,138.15475,7.83373,Port Wakefield,Adelaide,2924.554,0.995
-34.1832,138.15462,8.97348,Port Wakefield,Adelaide,2925.528,0.974
-34.19077,138.15779,7.0,Port Wakefield,Adelaide,2926.417,0.889
-34.19609,138.16641,8.66565,Port Wakefield,Adelaide,2927.407,0.99
-34.20348,138.17317,10.88708,Port Wakefield,Adelaide,2928.437,1.03
-34.21289,138.18541,9.87944,Port Wakefield,Adelaide,2929.974,1.537
-34.21702,138.19146,11.88586,Port Wakefield,Adelaide,2930.696,0.722
-34.22041,138.19785,16.84897,Port Wakefield,Adelaide,2931.395,0.699
-34.22905,138.20528,9.63979,Port Wakefield,Adelaide,2932.573,1.178
-34.23606,138.21001,13.12382,Port Wakefield,Adelaide,2933.464,0.891
-34.24401,138.21527,8.73823,Port Wakefield,Adelaide,2934.47,1.006
-34.25123,138.22012,8.34921,Port Wakefield,Adelaide,2935.387,0.917
-34.2601,138.22395,9.66948,Port Wakefield,Adelaide,2936.432,1.045
-34.2668,138.2295,12.64455,Inkerman,Adelaide,2937.334,0.902
-34.27672,138.23695,11.8168,Inkerman,Adelaide,2938.631,1.297
-34.28235,138.2408,8.68643,Inkerman,Adelaide,2939.349,0.718
-34.29106,138.24265,11.45134,Inkerman,Adelaide,2940.33,0.981
-34.29898,138.24771,11.51007,Inkerman,Adelaide,2941.324,0.994
-34.30748,138.25348,14.0861,Inkerman,Adelaide,2942.406,1.082
-34.31784,138.26055,10.50811,Wild Horse Plains,Adelaide,2943.727,1.321
-34.32457,138.26516,10.88197,Wild Horse Plains,Adelaide,2944.586,0.859
-34.32928,138.27124,15.18674,Wild Horse Plains,Adelaide,2945.352,0.766
-34.33439,138.27912,14.48033,Wild Horse Plains,Adelaide,2946.272,0.92
-34.34336,138.28392,12.55514,Wild Horse Plains,Adelaide,2947.361,1.089
-34.351,138.28874,13.88532,Wild Horse Plains,Adelaide,2948.318,0.957
-34.35937,138.29117,13.45938,Wild Horse Plains,Adelaide,2949.273,0.955
-34.36805,138.29567,14.0,Wild Horse Plains,Adelaide,2950.321,1.048
-34.37603,138.29981,12.0,Windsor,Adelaide,2951.285,0.964
-34.38405,138.30526,13.40224,Windsor,Adelaide,2952.306,1.021
-34.39141,138.3107,16.0,Windsor,Adelaide,2953.264,0.958
-34.39862,138.31824,14.33382,Windsor,Adelaide,2954.322,1.058
-34.40538,138.32425,14.80411,Windsor,Adelaide,2955.254,0.932
-34.4129,138.33079,15.81452,Windsor,Adelaide,2956.282,1.028
-34.42191,138.33421,16.2554,Windsor,Adelaide,2957.33,1.048
-34.42982,138.33661,16.66718,Windsor,Adelaide,2958.235,0.905
-34.43793,138.34143,16.31014,Windsor,Adelaide,2959.238,1.003
-34.44598,138.34709,17.18868,Dublin,Adelaide,2960.271,1.033
-34.45241,138.35498,14.08325,Dublin,Adelaide,2961.288,1.017
-34.45791,138.36241,15.86448,Dublin,Adelaide,2962.204,0.916
-34.46625,138.37037,16.48067,Dublin,Adelaide,2963.383,1.179
-34.47381,138.37752,16.12471,Dublin,Adelaide,2964.448,1.065
-34.47925,138.38269,17.49653,Lower Light,Adelaide,2965.216,0.768
-34.48747,138.39047,14.2837,Lower Light,Adelaide,2966.375,1.159
-34.49333,138.396,17.44723,Lower Light,Adelaide,2967.2,0.825
-34.50123,138.40344,13.30116,Lower Light,Adelaide,2968.311,1.111
-34.50921,138.41101,14.11423,Lower Light,Adelaide,2969.437,1.126
-34.5145,138.41645,14.81788,Lower Light,Adelaide,2970.208,0.771
-34.52083,138.42427,15.35209,Lower Light,Adelaide,2971.212,1.004
-34.52706,138.43198,16.14121,Lower Light,Adelaide,2972.201,0.989
-34.53418,138.43972,16.43489,Lower Light,Adelaide,2973.263,1.062
-34.54166,138.4483,17.10767,Lower Light,Adelaide,2974.407,1.144
-34.54698,138.45448,18.70158,Lower Light,Adelaide,2975.226,0.819
-34.55433,138.46298,15.39046,Lower Light,Adelaide,2976.354,1.128
-34.55981,138.46933,14.8578,Lower Light,Adelaide,2977.196,0.842
-34.56782,138.47862,13.89946,Lower Light,Adelaide,2978.427,1.231
-34.57315,138.48483,12.76033,Lower Light,Adelaide,2979.248,0.821
-34.58221,138.49528,10.66767,Two Wells,Adelaide,2980.637,1.389
-34.58597,138.49955,11.85914,Two Wells,Adelaide,2981.209,0.572
-34.59233,138.50695,11.04869,Two Wells,Adelaide,2982.188,0.979
-34.59924,138.51395,12.50519,Two Wells,Adelaide,2983.188,1.0
-34.60805,138.5165,13.47763,Two Wells,Adelaide,2984.193,1.005
-34.61648,138.51931,14.0152,Two Wells,Adelaide,2985.163,0.97
-34.6249,138.52377,13.96949,Two Wells,Adelaide,2986.183,1.02
-34.63335,138.52827,13.2659,Virginia,Adelaide,2987.207,1.024
-34.64121,138.53244,18.21078,Virginia,Adelaide,2988.159,0.952
-34.64879,138.53876,13.14766,Riverlea Park,Adelaide,2989.18,1.021
-34.65647,138.54373,11.46522,Virginia,Adelaide,2990.146,0.966
-34.66527,138.54644,12.08959,Virginia,Adelaide,2991.153,1.007
-34.67398,138.54927,14.41629,Virginia,Adelaide,2992.153,1.0
-34.68216,138.55328,11.84526,Virginia,Adelaide,2993.132,0.979
-34.68833,138.56205,12.01364,Waterloo Corner,Adelaide,2994.188,1.056
-34.69437,138.56911,11.7225,Virginia,Adelaide,2995.119,0.931
-34.70294,138.5722,12.74402,Waterloo Corner,Adelaide,2996.111,0.992
-34.71167,138.57312,12.34579,Waterloo Corner,Adelaide,2997.083,0.972
-34.7205,138.57347,9.09917,Waterloo Corner,Adelaide,2998.063,0.98
-34.7302,138.57613,7.91985,Waterloo Corner,Adelaide,2999.166,1.103
-34.73804,138.57855,6.45652,Waterloo Corner,Adelaide,3000.064,0.898
-34.74699,138.5808,5.82278,Bolivar,Adelaide,3001.078,1.014
-34.75469,138.58567,6.53833,Bolivar,Adelaide,3002.042,0.964
-34.76284,138.58938,8.88978,Bolivar,Adelaide,3003.008,0.966
-34.77174,138.59063,6.86503,Bolivar,Adelaide,3004.002,0.994
-34.77948,138.58565,2.79831,Bolivar,Adelaide,3004.974,0.972
-34.78946,138.57992,2.54572,Globe Derby Park,Adelaide,3006.199,1.225
-34.79679,138.57777,0.10313,Dry Creek,Adelaide,3007.036,0.837
-34.80503,138.57377,1.36126,Dry Creek,Adelaide,3008.021,0.985
-34.81042,138.56565,1.58413,Dry Creek,Adelaide,3008.975,0.954
-34.81891,138.5619,0.71012,Dry Creek,Adelaide,3009.977,1.002
-34.82746,138.56285,0.36138,Dry Creek,Adelaide,3010.929,0.952
-34.83636,138.56326,2.21435,Wingfield,Adelaide,3011.917,0.988
-34.84508,138.56448,2.66085,Wingfield,Adelaide,3012.891,0.974
-34.85405,138.56493,4.45862,Regency Park,Adelaide,3013.887,0.996
-34.8625,138.56894,6.61002,Regency Park,Adelaide,3014.894,1.007
-34.87092,138.57085,8.47075,Regency Park,Adelaide,3015.844,0.95
-34.88425,138.57174,11.67658,Croydon Park,Adelaide,3017.325,1.481
-34.88869,138.56989,12.53088,Croydon,Adelaide,3017.846,0.521
-34.89736,138.56724,14.83077,Croydon,Adelaide,3018.838,0.992
-34.9061,138.5654,15.7796,West Hindmarsh,Adelaide,3019.822,0.984
-34.91523,138.56632,15.21769,Torrensville,Adelaide,3020.838,1.016
-34.92344,138.5698,15.13388,Mile End,Adelaide,3021.803,0.965
-34.92344,138.58046,23.65694,Adelaide,Adelaide,3022.777,0.974
-34.92776,138.58785,40.28293,Adelaide,Adelaide,3023.605,0.828
-34.92722,138.59864,44.55808,Adelaide,Adelaide,3024.593,0.988
